day,hour,day_type,speed_kmh,payload_kg,energy_kwh,timestamp,dow,is_weekend,distance_km,efficiency_kwh_100km,driving_regime
39,20,weekday,57.05,283.2,13.651,2026-02-13 20:00:00,4,0,57.05,23.93,suburban
39,21,weekday,72.87,245.7,18.892,2026-02-13 21:00:00,4,0,72.87,25.93,motorway
39,22,weekday,83.48,175.9,37.201,2026-02-13 22:00:00,4,0,83.48,44.56,motorway
39,23,weekday,0.0,0.0,0.664,2026-02-13 23:00:00,4,0,0.0,,parked
40,0,weekend,0.0,0.0,0.54,2026-02-14 00:00:00,5,1,0.0,,parked
40,1,weekend,0.0,0.0,0.507,2026-02-14 01:00:00,5,1,0.0,,parked
40,2,weekend,0.0,0.0,0.556,2026-02-14 02:00:00,5,1,0.0,,parked
40,3,weekend,0.0,0.0,0.611,2026-02-14 03:00:00,5,1,0.0,,parked
40,4,weekend,0.0,0.0,0.793,2026-02-14 04:00:00,5,1,0.0,,parked
40,5,weekend,86.28,355.9,43.885,2026-02-14 05:00:00,5,1,86.28,50.86,motorway
40,6,weekend,83.27,364.8,32.856,2026-02-14 06:00:00,5,1,83.27,39.46,motorway
40,7,weekend,77.65,341.1,32.502,2026-02-14 07:00:00,5,1,77.65,41.86,motorway
40,8,weekend,76.77,292.0,28.751,2026-02-14 08:00:00,5,1,76.77,37.45,motorway
40,9,weekend,68.06,306.2,19.55,2026-02-14 09:00:00,5,1,68.06,28.72,motorway
40,10,weekend,61.01,244.9,13.843,2026-02-14 10:00:00,5,1,61.01,22.69,motorway
40,11,weekend,61.58,216.5,18.808,2026-02-14 11:00:00,5,1,61.58,30.54,motorway
40,12,weekend,55.67,230.1,16.04,2026-02-14 12:00:00,5,1,55.67,28.81,suburban
40,13,weekend,54.96,230.2,12.067,2026-02-14 13:00:00,5,1,54.96,21.96,suburban
40,14,weekend,56.58,200.2,13.9,2026-02-14 14:00:00,5,1,56.58,24.57,suburban
40,15,weekend,53.53,207.9,14.706,2026-02-14 15:00:00,5,1,53.53,27.47,suburban
40,16,weekend,51.74,168.8,13.537,2026-02-14 16:00:00,5,1,51.74,26.16,suburban
40,17,weekend,51.1,126.2,11.897,2026-02-14 17:00:00,5,1,51.1,23.28,suburban
40,18,weekend,61.5,126.3,18.301,2026-02-14 18:00:00,5,1,61.5,29.76,motorway
40,19,weekend,67.66,120.9,21.312,2026-02-14 19:00:00,5,1,67.66,31.5,motorway
40,20,weekend,77.15,67.0,30.855,2026-02-14 20:00:00,5,1,77.15,39.99,motorway
40,21,weekend,81.85,81.6,38.951,2026-02-14 21:00:00,5,1,81.85,47.59,motorway
40,22,weekend,86.3,26.6,34.196,2026-02-14 22:00:00,5,1,86.3,39.62,motorway
40,23,weekend,0.0,0.0,0.642,2026-02-14 23:00:00,5,1,0.0,,parked
41,0,weekend,0.0,0.0,0.553,2026-02-15 00:00:00,6,1,0.0,,parked
41,1,weekend,0.0,0.0,0.595,2026-02-15 01:00:00,6,1,0.0,,parked
41,2,weekend,0.0,0.0,0.589,2026-02-15 02:00:00,6,1,0.0,,parked
41,3,weekend,0.0,0.0,0.546,2026-02-15 03:00:00,6,1,0.0,,parked
41,4,weekend,0.0,0.0,0.77,2026-02-15 04:00:00,6,1,0.0,,parked
41,5,weekend,84.2,572.9,29.835,2026-02-15 05:00:00,6,1,84.2,35.43,motorway
41,6,weekend,83.63,599.7,35.594,2026-02-15 06:00:00,6,1,83.63,42.56,motorway
41,7,weekend,78.02,562.1,29.087,2026-02-15 07:00:00,6,1,78.02,37.28,motorway
41,8,weekend,73.35,516.7,27.842,2026-02-15 08:00:00,6,1,73.35,37.96,motorway
41,9,weekend,69.01,477.7,21.284,2026-02-15 09:00:00,6,1,69.01,30.84,motorway
41,10,weekend,64.56,437.6,22.554,2026-02-15 10:00:00,6,1,64.56,34.93,motorway
41,11,weekend,57.76,443.3,13.473,2026-02-15 11:00:00,6,1,57.76,23.33,suburban
41,12,weekend,57.61,388.2,16.749,2026-02-15 12:00:00,6,1,57.61,29.07,suburban
41,13,weekend,55.68,376.6,15.527,2026-02-15 13:00:00,6,1,55.68,27.89,suburban
41,14,weekend,54.62,359.7,14.563,2026-02-15 14:00:00,6,1,54.62,26.66,suburban
41,15,weekend,50.28,311.7,12.475,2026-02-15 15:00:00,6,1,50.28,24.81,suburban
41,16,weekend,51.82,278.9,12.641,2026-02-15 16:00:00,6,1,51.82,24.39,suburban
41,17,weekend,50.07,248.3,11.116,2026-02-15 17:00:00,6,1,50.07,22.2,suburban
41,18,weekend,57.33,224.2,16.735,2026-02-15 18:00:00,6,1,57.33,29.19,suburban
41,19,weekend,67.92,187.3,22.871,2026-02-15 19:00:00,6,1,67.92,33.67,motorway
41,20,weekend,76.5,134.9,21.457,2026-02-15 20:00:00,6,1,76.5,28.05,motorway
41,21,weekend,84.14,156.8,29.094,2026-02-15 21:00:00,6,1,84.14,34.58,motorway
41,22,weekend,89.27,82.0,29.647,2026-02-15 22:00:00,6,1,89.27,33.21,motorway
41,23,weekend,0.0,0.0,0.694,2026-02-15 23:00:00,6,1,0.0,,parked
42,0,weekday,0.0,0.0,0.62,2026-02-16 00:00:00,0,0,0.0,,parked
42,1,weekday,0.0,0.0,0.602,2026-02-16 01:00:00,0,0,0.0,,parked
42,2,weekday,0.0,0.0,0.656,2026-02-16 02:00:00,0,0,0.0,,parked
42,3,weekday,0.0,0.0,0.624,2026-02-16 03:00:00,0,0,0.0,,parked
42,4,weekday,0.0,0.0,0.642,2026-02-16 04:00:00,0,0,0.0,,parked
42,5,weekday,84.84,1200.0,32.255,2026-02-16 05:00:00,0,0,84.84,38.02,motorway
42,6,weekday,75.58,1200.0,26.818,2026-02-16 06:00:00,0,0,75.58,35.48,motorway
42,7,weekday,55.51,1200.0,16.959,2026-02-16 07:00:00,0,0,55.51,30.55,suburban
42,8,weekday,38.49,1200.0,8.135,2026-02-16 08:00:00,0,0,38.49,21.14,suburban
42,9,weekday,36.41,1200.0,9.81,2026-02-16 09:00:00,0,0,36.41,26.94,suburban
42,10,weekday,56.26,1200.0,14.234,2026-02-16 10:00:00,0,0,56.26,25.3,suburban
42,11,weekday,78.6,1200.0,25.937,2026-02-16 11:00:00,0,0,78.6,33.0,motorway
42,12,weekday,87.8,1200.0,29.694,2026-02-16 12:00:00,0,0,87.8,33.82,motorway
42,13,weekday,84.2,1144.5,27.861,2026-02-16 13:00:00,0,0,84.2,33.09,motorway
42,14,weekday,82.97,1051.6,33.571,2026-02-16 14:00:00,0,0,82.97,40.46,motorway
42,15,weekday,74.12,942.5,28.18,2026-02-16 15:00:00,0,0,74.12,38.02,motorway
42,16,weekday,58.51,818.9,16.292,2026-02-16 16:00:00,0,0,58.51,27.84,suburban
42,17,weekday,37.18,735.4,7.978,2026-02-16 17:00:00,0,0,37.18,21.46,suburban
42,18,weekday,25.63,651.2,5.207,2026-02-16 18:00:00,0,0,25.63,20.32,urban
42,19,weekday,36.79,567.8,6.239,2026-02-16 19:00:00,0,0,36.79,16.96,suburban
42,20,weekday,52.74,437.8,12.783,2026-02-16 20:00:00,0,0,52.74,24.24,suburban
42,21,weekday,73.96,358.3,19.262,2026-02-16 21:00:00,0,0,73.96,26.04,motorway
42,22,weekday,83.76,281.7,23.364,2026-02-16 22:00:00,0,0,83.76,27.89,motorway
42,23,weekday,0.0,0.0,0.638,2026-02-16 23:00:00,0,0,0.0,,parked
43,0,weekday,0.0,0.0,0.615,2026-02-17 00:00:00,1,0,0.0,,parked
43,1,weekday,0.0,0.0,0.561,2026-02-17 01:00:00,1,0,0.0,,parked
43,2,weekday,0.0,0.0,0.525,2026-02-17 02:00:00,1,0,0.0,,parked
43,3,weekday,0.0,0.0,0.586,2026-02-17 03:00:00,1,0,0.0,,parked
43,4,weekday,0.0,0.0,0.675,2026-02-17 04:00:00,1,0,0.0,,parked
43,5,weekday,83.7,1200.0,26.631,2026-02-17 05:00:00,1,0,83.7,31.82,motorway
43,6,weekday,75.46,1200.0,21.607,2026-02-17 06:00:00,1,0,75.46,28.63,motorway
43,7,weekday,57.35,1200.0,13.205,2026-02-17 07:00:00,1,0,57.35,23.03,suburban
43,8,weekday,36.46,1139.1,7.425,2026-02-17 08:00:00,1,0,36.46,20.36,suburban
43,9,weekday,34.17,1090.3,6.574,2026-02-17 09:00:00,1,0,34.17,19.24,suburban
43,10,weekday,56.87,1008.6,15.113,2026-02-17 10:00:00,1,0,56.87,26.57,suburban
43,11,weekday,77.97,938.5,32.141,2026-02-17 11:00:00,1,0,77.97,41.22,motorway
43,12,weekday,86.26,879.0,36.857,2026-02-17 12:00:00,1,0,86.26,42.73,motorway
43,13,weekday,87.47,863.1,33.188,2026-02-17 13:00:00,1,0,87.47,37.94,motorway
43,14,weekday,82.23,729.2,33.476,2026-02-17 14:00:00,1,0,82.23,40.71,motorway
43,15,weekday,72.33,640.1,19.751,2026-02-17 15:00:00,1,0,72.33,27.31,motorway
43,16,weekday,56.58,660.6,10.854,2026-02-17 16:00:00,1,0,56.58,19.18,suburban
43,17,weekday,37.93,522.9,5.753,2026-02-17 17:00:00,1,0,37.93,15.17,suburban
43,18,weekday,27.05,466.7,4.635,2026-02-17 18:00:00,1,0,27.05,17.13,urban
43,19,weekday,35.84,399.1,4.632,2026-02-17 19:00:00,1,0,35.84,12.92,suburban
43,20,weekday,52.96,327.0,10.721,2026-02-17 20:00:00,1,0,52.96,20.24,suburban
43,21,weekday,73.92,267.4,22.538,2026-02-17 21:00:00,1,0,73.92,30.49,motorway
43,22,weekday,83.59,220.1,31.864,2026-02-17 22:00:00,1,0,83.59,38.12,motorway
43,23,weekday,0.0,0.0,0.557,2026-02-17 23:00:00,1,0,0.0,,parked
44,0,holiday,0.0,0.0,0.514,2026-02-18 00:00:00,2,0,0.0,,parked
44,1,holiday,0.0,0.0,0.586,2026-02-18 01:00:00,2,0,0.0,,parked
44,2,holiday,0.0,0.0,0.498,2026-02-18 02:00:00,2,0,0.0,,parked
44,3,holiday,0.0,0.0,0.533,2026-02-18 03:00:00,2,0,0.0,,parked
44,4,holiday,0.0,0.0,0.758,2026-02-18 04:00:00,2,0,0.0,,parked
44,5,holiday,85.12,477.6,35.159,2026-02-18 05:00:00,2,0,85.12,41.31,motorway
44,6,holiday,85.1,450.5,44.319,2026-02-18 06:00:00,2,0,85.1,52.08,motorway
44,7,holiday,85.09,406.3,35.599,2026-02-18 07:00:00,2,0,85.09,41.84,motorway
44,8,holiday,79.84,428.4,25.818,2026-02-18 08:00:00,2,0,79.84,32.34,motorway
44,9,holiday,77.17,383.0,23.962,2026-02-18 09:00:00,2,0,77.17,31.05,motorway
44,10,holiday,71.25,346.5,22.174,2026-02-18 10:00:00,2,0,71.25,31.12,motorway
44,11,holiday,73.47,344.3,22.357,2026-02-18 11:00:00,2,0,73.47,30.43,motorway
44,12,holiday,71.63,337.7,19.327,2026-02-18 12:00:00,2,0,71.63,26.98,motorway
44,13,holiday,73.14,321.7,20.975,2026-02-18 13:00:00,2,0,73.14,28.68,motorway
44,14,holiday,77.04,265.0,25.882,2026-02-18 14:00:00,2,0,77.04,33.6,motorway
44,15,holiday,77.91,259.2,26.224,2026-02-18 15:00:00,2,0,77.91,33.66,motorway
44,16,holiday,79.73,198.5,32.014,2026-02-18 16:00:00,2,0,79.73,40.15,motorway
44,17,holiday,82.85,222.3,29.736,2026-02-18 17:00:00,2,0,82.85,35.89,motorway
44,18,holiday,85.63,163.1,32.27,2026-02-18 18:00:00,2,0,85.63,37.69,motorway
44,19,holiday,86.82,151.2,33.175,2026-02-18 19:00:00,2,0,86.82,38.21,motorway
44,20,holiday,84.04,119.2,33.484,2026-02-18 20:00:00,2,0,84.04,39.84,motorway
44,21,holiday,86.61,108.7,30.504,2026-02-18 21:00:00,2,0,86.61,35.22,motorway
44,22,holiday,87.42,74.5,24.175,2026-02-18 22:00:00,2,0,87.42,27.65,motorway
44,23,holiday,0.0,0.0,0.625,2026-02-18 23:00:00,2,0,0.0,,parked
45,0,weekday,0.0,0.0,0.587,2026-02-19 00:00:00,3,0,0.0,,parked
45,1,weekday,0.0,0.0,0.64,2026-02-19 01:00:00,3,0,0.0,,parked
45,2,weekday,0.0,0.0,0.535,2026-02-19 02:00:00,3,0,0.0,,parked
45,3,weekday,0.0,0.0,0.709,2026-02-19 03:00:00,3,0,0.0,,parked
45,4,weekday,0.0,0.0,0.715,2026-02-19 04:00:00,3,0,0.0,,parked
45,5,weekday,84.0,1200.0,26.264,2026-02-19 05:00:00,3,0,84.0,31.27,motorway
45,6,weekday,77.23,1200.0,22.328,2026-02-19 06:00:00,3,0,77.23,28.91,motorway
45,7,weekday,56.9,1189.6,12.383,2026-02-19 07:00:00,3,0,56.9,21.76,suburban
45,8,weekday,37.31,1117.6,6.699,2026-02-19 08:00:00,3,0,37.31,17.95,suburban
45,9,weekday,34.84,1060.9,5.401,2026-02-19 09:00:00,3,0,34.84,15.5,suburban
45,10,weekday,54.33,952.7,9.03,2026-02-19 10:00:00,3,0,54.33,16.62,suburban
45,11,weekday,74.2,905.5,23.718,2026-02-19 11:00:00,3,0,74.2,31.96,motorway
45,12,weekday,85.79,879.1,28.961,2026-02-19 12:00:00,3,0,85.79,33.76,motorway
45,13,weekday,86.07,767.2,28.68,2026-02-19 13:00:00,3,0,86.07,33.32,motorway
45,14,weekday,81.32,712.1,16.416,2026-02-19 14:00:00,3,0,81.32,20.19,motorway
45,15,weekday,76.67,656.8,19.69,2026-02-19 15:00:00,3,0,76.67,25.68,motorway
45,16,weekday,55.27,593.4,8.803,2026-02-19 16:00:00,3,0,55.27,15.93,suburban
45,17,weekday,37.17,539.5,5.616,2026-02-19 17:00:00,3,0,37.17,15.11,suburban
45,18,weekday,29.0,466.7,5.04,2026-02-19 18:00:00,3,0,29.0,17.38,urban
45,19,weekday,34.45,371.1,5.073,2026-02-19 19:00:00,3,0,34.45,14.73,suburban
45,20,weekday,56.77,340.2,11.567,2026-02-19 20:00:00,3,0,56.77,20.38,suburban
45,21,weekday,73.35,290.5,20.159,2026-02-19 21:00:00,3,0,73.35,27.48,motorway
45,22,weekday,85.14,202.2,27.16,2026-02-19 22:00:00,3,0,85.14,31.9,motorway
45,23,weekday,0.0,0.0,0.66,2026-02-19 23:00:00,3,0,0.0,,parked
46,0,weekday,0.0,0.0,0.468,2026-02-20 00:00:00,4,0,0.0,,parked
46,1,weekday,0.0,0.0,0.563,2026-02-20 01:00:00,4,0,0.0,,parked
46,2,weekday,0.0,0.0,0.699,2026-02-20 02:00:00,4,0,0.0,,parked
46,3,weekday,0.0,0.0,0.605,2026-02-20 03:00:00,4,0,0.0,,parked
46,4,weekday,0.0,0.0,0.575,2026-02-20 04:00:00,4,0,0.0,,parked
46,5,weekday,87.01,1170.4,29.742,2026-02-20 05:00:00,4,0,87.01,34.18,motorway
46,6,weekday,78.64,1134.2,28.806,2026-02-20 06:00:00,4,0,78.64,36.63,motorway
46,7,weekday,55.25,1044.8,13.279,2026-02-20 07:00:00,4,0,55.25,24.03,suburban
46,8,weekday,33.91,974.3,6.684,2026-02-20 08:00:00,4,0,33.91,19.71,suburban
46,9,weekday,38.01,933.0,7.994,2026-02-20 09:00:00,4,0,38.01,21.03,suburban
46,10,weekday,56.07,902.1,15.54,2026-02-20 10:00:00,4,0,56.07,27.72,suburban
46,11,weekday,76.22,821.0,23.977,2026-02-20 11:00:00,4,0,76.22,31.46,motorway
46,12,weekday,84.37,746.5,31.551,2026-02-20 12:00:00,4,0,84.37,37.4,motorway
46,13,weekday,85.05,715.5,32.161,2026-02-20 13:00:00,4,0,85.05,37.81,motorway
46,14,weekday,81.86,662.7,28.895,2026-02-20 14:00:00,4,0,81.86,35.3,motorway
46,15,weekday,72.67,578.5,22.867,2026-02-20 15:00:00,4,0,72.67,31.47,motorway
46,16,weekday,56.98,537.8,18.379,2026-02-20 16:00:00,4,0,56.98,32.26,suburban
46,17,weekday,36.12,466.8,8.433,2026-02-20 17:00:00,4,0,36.12,23.35,suburban
46,18,weekday,29.75,421.3,6.916,2026-02-20 18:00:00,4,0,29.75,23.25,urban
46,19,weekday,39.16,358.3,8.032,2026-02-20 19:00:00,4,0,39.16,20.51,suburban
46,20,weekday,57.09,289.3,16.326,2026-02-20 20:00:00,4,0,57.09,28.6,suburban
46,21,weekday,73.58,209.5,22.908,2026-02-20 21:00:00,4,0,73.58,31.13,motorway
46,22,weekday,81.47,164.6,30.374,2026-02-20 22:00:00,4,0,81.47,37.28,motorway
46,23,weekday,0.0,0.0,0.634,2026-02-20 23:00:00,4,0,0.0,,parked
47,0,weekend,0.0,0.0,0.582,2026-02-21 00:00:00,5,1,0.0,,parked
47,1,weekend,0.0,0.0,0.532,2026-02-21 01:00:00,5,1,0.0,,parked
47,2,weekend,0.0,0.0,0.69,2026-02-21 02:00:00,5,1,0.0,,parked
47,3,weekend,0.0,0.0,0.591,2026-02-21 03:00:00,5,1,0.0,,parked
47,4,weekend,0.0,0.0,0.689,2026-02-21 04:00:00,5,1,0.0,,parked
47,5,weekend,86.14,404.9,29.151,2026-02-21 05:00:00,5,1,86.14,33.84,motorway
47,6,weekend,83.66,400.7,28.795,2026-02-21 06:00:00,5,1,83.66,34.42,motorway
47,7,weekend,81.36,388.4,28.621,2026-02-21 07:00:00,5,1,81.36,35.18,motorway
47,8,weekend,75.43,376.2,23.809,2026-02-21 08:00:00,5,1,75.43,31.56,motorway
47,9,weekend,69.28,345.0,20.536,2026-02-21 09:00:00,5,1,69.28,29.64,motorway
47,10,weekend,62.01,312.7,17.743,2026-02-21 10:00:00,5,1,62.01,28.61,motorway
47,11,weekend,58.3,302.1,15.537,2026-02-21 11:00:00,5,1,58.3,26.65,suburban
47,12,weekend,57.66,278.8,11.936,2026-02-21 12:00:00,5,1,57.66,20.7,suburban
47,13,weekend,55.1,243.8,10.335,2026-02-21 13:00:00,5,1,55.1,18.76,suburban
47,14,weekend,54.28,228.4,13.111,2026-02-21 14:00:00,5,1,54.28,24.15,suburban
47,15,weekend,52.19,209.5,13.103,2026-02-21 15:00:00,5,1,52.19,25.11,suburban
47,16,weekend,49.41,160.9,10.315,2026-02-21 16:00:00,5,1,49.41,20.88,suburban
47,17,weekend,56.33,174.7,13.333,2026-02-21 17:00:00,5,1,56.33,23.67,suburban
47,18,weekend,60.17,116.5,14.502,2026-02-21 18:00:00,5,1,60.17,24.1,motorway
47,19,weekend,68.66,125.7,20.569,2026-02-21 19:00:00,5,1,68.66,29.96,motorway
47,20,weekend,75.03,145.4,23.214,2026-02-21 20:00:00,5,1,75.03,30.94,motorway
47,21,weekend,78.49,112.3,30.994,2026-02-21 21:00:00,5,1,78.49,39.49,motorway
47,22,weekend,86.37,76.2,31.88,2026-02-21 22:00:00,5,1,86.37,36.91,motorway
47,23,weekend,0.0,0.0,0.584,2026-02-21 23:00:00,5,1,0.0,,parked
48,0,weekend,0.0,0.0,0.599,2026-02-22 00:00:00,6,1,0.0,,parked
48,1,weekend,0.0,0.0,0.532,2026-02-22 01:00:00,6,1,0.0,,parked
48,2,weekend,0.0,0.0,0.621,2026-02-22 02:00:00,6,1,0.0,,parked
48,3,weekend,0.0,0.0,0.643,2026-02-22 03:00:00,6,1,0.0,,parked
48,4,weekend,0.0,0.0,0.679,2026-02-22 04:00:00,6,1,0.0,,parked
48,5,weekend,85.73,543.2,32.398,2026-02-22 05:00:00,6,1,85.73,37.79,motorway
48,6,weekend,82.76,527.1,34.436,2026-02-22 06:00:00,6,1,82.76,41.61,motorway
48,7,weekend,79.11,520.4,27.905,2026-02-22 07:00:00,6,1,79.11,35.27,motorway
48,8,weekend,75.03,462.5,27.884,2026-02-22 08:00:00,6,1,75.03,37.16,motorway
48,9,weekend,67.83,466.4,15.861,2026-02-22 09:00:00,6,1,67.83,23.38,motorway
48,10,weekend,65.98,408.3,15.277,2026-02-22 10:00:00,6,1,65.98,23.15,motorway
48,11,weekend,61.72,390.8,13.991,2026-02-22 11:00:00,6,1,61.72,22.67,motorway
48,12,weekend,57.15,363.1,13.561,2026-02-22 12:00:00,6,1,57.15,23.73,suburban
48,13,weekend,57.6,301.9,12.519,2026-02-22 13:00:00,6,1,57.6,21.73,suburban
48,14,weekend,52.86,296.6,12.82,2026-02-22 14:00:00,6,1,52.86,24.25,suburban
48,15,weekend,50.53,271.9,10.664,2026-02-22 15:00:00,6,1,50.53,21.1,suburban
48,16,weekend,51.55,247.8,11.049,2026-02-22 16:00:00,6,1,51.55,21.43,suburban
48,17,weekend,52.15,227.2,10.926,2026-02-22 17:00:00,6,1,52.15,20.95,suburban
48,18,weekend,58.16,215.7,10.458,2026-02-22 18:00:00,6,1,58.16,17.98,suburban
48,19,weekend,71.54,163.7,14.354,2026-02-22 19:00:00,6,1,71.54,20.06,motorway
48,20,weekend,75.64,122.3,21.338,2026-02-22 20:00:00,6,1,75.64,28.21,motorway
48,21,weekend,83.35,121.0,24.723,2026-02-22 21:00:00,6,1,83.35,29.66,motorway
48,22,weekend,84.27,87.8,27.308,2026-02-22 22:00:00,6,1,84.27,32.41,motorway
48,23,weekend,0.0,0.0,0.64,2026-02-22 23:00:00,6,1,0.0,,parked
49,0,weekday,0.0,0.0,0.65,2026-02-23 00:00:00,0,0,0.0,,parked
49,1,weekday,0.0,0.0,0.554,2026-02-23 01:00:00,0,0,0.0,,parked
49,2,weekday,0.0,0.0,0.628,2026-02-23 02:00:00,0,0,0.0,,parked
49,3,weekday,0.0,0.0,0.608,2026-02-23 03:00:00,0,0,0.0,,parked
49,4,weekday,0.0,0.0,0.701,2026-02-23 04:00:00,0,0,0.0,,parked
49,5,weekday,85.34,537.6,40.404,2026-02-23 05:00:00,0,0,85.34,47.34,motorway
49,6,weekday,77.35,547.4,30.351,2026-02-23 06:00:00,0,0,77.35,39.24,motorway
49,7,weekday,57.27,551.4,16.671,2026-02-23 07:00:00,0,0,57.27,29.11,suburban
49,8,weekday,36.09,466.9,8.91,2026-02-23 08:00:00,0,0,36.09,24.69,suburban
49,9,weekday,36.82,455.2,7.651,2026-02-23 09:00:00,0,0,36.82,20.78,suburban
49,10,weekday,58.56,429.6,14.411,2026-02-23 10:00:00,0,0,58.56,24.61,suburban
49,11,weekday,76.94,376.4,25.76,2026-02-23 11:00:00,0,0,76.94,33.48,motorway
49,12,weekday,84.03,330.0,28.099,2026-02-23 12:00:00,0,0,84.03,33.44,motorway
49,13,weekday,86.37,328.3,33.926,2026-02-23 13:00:00,0,0,86.37,39.28,motorway
49,14,weekday,85.09,291.6,28.392,2026-02-23 14:00:00,0,0,85.09,33.37,motorway
49,15,weekday,70.28,254.2,22.002,2026-02-23 15:00:00,0,0,70.28,31.31,motorway
49,16,weekday,57.31,273.2,11.127,2026-02-23 16:00:00,0,0,57.31,19.42,suburban
49,17,weekday,38.26,206.7,6.784,2026-02-23 17:00:00,0,0,38.26,17.73,suburban
49,18,weekday,27.28,173.0,4.85,2026-02-23 18:00:00,0,0,27.28,17.78,urban
49,19,weekday,36.3,136.6,5.685,2026-02-23 19:00:00,0,0,36.3,15.66,suburban
49,20,weekday,58.4,142.9,13.569,2026-02-23 20:00:00,0,0,58.4,23.23,suburban
49,21,weekday,72.68,100.4,21.307,2026-02-23 21:00:00,0,0,72.68,29.32,motorway
49,22,weekday,79.11,97.0,29.469,2026-02-23 22:00:00,0,0,79.11,37.25,motorway
49,23,weekday,0.0,0.0,0.709,2026-02-23 23:00:00,0,0,0.0,,parked
50,0,weekday,0.0,0.0,0.574,2026-02-24 00:00:00,1,0,0.0,,parked
50,1,weekday,0.0,0.0,0.494,2026-02-24 01:00:00,1,0,0.0,,parked
50,2,weekday,0.0,0.0,0.647,2026-02-24 02:00:00,1,0,0.0,,parked
50,3,weekday,0.0,0.0,0.648,2026-02-24 03:00:00,1,0,0.0,,parked
50,4,weekday,0.0,0.0,0.648,2026-02-24 04:00:00,1,0,0.0,,parked
50,5,weekday,85.26,962.6,40.346,2026-02-24 05:00:00,1,0,85.26,47.32,motorway
50,6,weekday,75.74,923.1,26.067,2026-02-24 06:00:00,1,0,75.74,34.42,motorway
50,7,weekday,59.59,881.1,13.37,2026-02-24 07:00:00,1,0,59.59,22.44,suburban
50,8,weekday,35.52,826.6,7.59,2026-02-24 08:00:00,1,0,35.52,21.37,suburban
50,9,weekday,35.38,789.5,6.929,2026-02-24 09:00:00,1,0,35.38,19.58,suburban
50,10,weekday,60.99,714.3,15.39,2026-02-24 10:00:00,1,0,60.99,25.23,motorway
50,11,weekday,76.77,661.4,20.038,2026-02-24 11:00:00,1,0,76.77,26.1,motorway
50,12,weekday,86.02,642.8,27.052,2026-02-24 12:00:00,1,0,86.02,31.45,motorway
50,13,weekday,84.63,613.5,39.233,2026-02-24 13:00:00,1,0,84.63,46.36,motorway
50,14,weekday,81.61,537.4,32.45,2026-02-24 14:00:00,1,0,81.61,39.76,motorway
50,15,weekday,72.66,445.0,27.286,2026-02-24 15:00:00,1,0,72.66,37.55,motorway
50,16,weekday,54.91,426.0,14.334,2026-02-24 16:00:00,1,0,54.91,26.1,suburban
50,17,weekday,33.2,396.7,6.134,2026-02-24 17:00:00,1,0,33.2,18.48,suburban
50,18,weekday,26.28,341.8,4.578,2026-02-24 18:00:00,1,0,26.28,17.42,urban
50,19,weekday,35.45,308.3,5.374,2026-02-24 19:00:00,1,0,35.45,15.16,suburban
50,20,weekday,58.57,249.9,12.221,2026-02-24 20:00:00,1,0,58.57,20.87,suburban
50,21,weekday,72.14,150.6,19.149,2026-02-24 21:00:00,1,0,72.14,26.54,motorway
50,22,weekday,82.65,143.0,27.763,2026-02-24 22:00:00,1,0,82.65,33.59,motorway
50,23,weekday,0.0,0.0,0.595,2026-02-24 23:00:00,1,0,0.0,,parked
51,0,weekday,0.0,0.0,0.458,2026-02-25 00:00:00,2,0,0.0,,parked
51,1,weekday,0.0,0.0,0.559,2026-02-25 01:00:00,2,0,0.0,,parked
51,2,weekday,0.0,0.0,0.524,2026-02-25 02:00:00,2,0,0.0,,parked
51,3,weekday,0.0,0.0,0.641,2026-02-25 03:00:00,2,0,0.0,,parked
51,4,weekday,0.0,0.0,0.646,2026-02-25 04:00:00,2,0,0.0,,parked
51,5,weekday,84.97,1200.0,40.077,2026-02-25 05:00:00,2,0,84.97,47.17,motorway
51,6,weekday,79.03,1200.0,30.0,2026-02-25 06:00:00,2,0,79.03,37.96,motorway
51,7,weekday,55.07,1200.0,12.709,2026-02-25 07:00:00,2,0,55.07,23.08,suburban
51,8,weekday,34.76,1200.0,6.035,2026-02-25 08:00:00,2,0,34.76,17.36,suburban
51,9,weekday,34.76,1200.0,7.722,2026-02-25 09:00:00,2,0,34.76,22.22,suburban
51,10,weekday,58.36,1200.0,15.345,2026-02-25 10:00:00,2,0,58.36,26.29,suburban
51,11,weekday,74.05,1200.0,23.699,2026-02-25 11:00:00,2,0,74.05,32.0,motorway
51,12,weekday,84.18,1163.6,31.782,2026-02-25 12:00:00,2,0,84.18,37.75,motorway
51,13,weekday,86.88,1084.5,44.707,2026-02-25 13:00:00,2,0,86.88,51.46,motorway
51,14,weekday,84.04,958.9,37.284,2026-02-25 14:00:00,2,0,84.04,44.36,motorway
51,15,weekday,74.13,901.0,23.363,2026-02-25 15:00:00,2,0,74.13,31.52,motorway
51,16,weekday,53.39,806.8,11.729,2026-02-25 16:00:00,2,0,53.39,21.97,suburban
51,17,weekday,37.15,756.2,8.551,2026-02-25 17:00:00,2,0,37.15,23.02,suburban
51,18,weekday,29.23,600.4,6.026,2026-02-25 18:00:00,2,0,29.23,20.62,urban
51,19,weekday,33.34,537.8,5.798,2026-02-25 19:00:00,2,0,33.34,17.39,suburban
51,20,weekday,54.02,457.3,12.816,2026-02-25 20:00:00,2,0,54.02,23.72,suburban
